ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,REG_LIM_AD
"229201396184000007","229","201","396184","00","0007",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",70.00,166.00,RUA PETRONIO ROSA DE SANTANA-COLE,"50",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229201396176000044","229","201","396176","00","0044",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",70.00,175.00,RUA PEDRO BLOCH,"5",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229200396079000001","229","200","396079","00","0001",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",5870.00,6622.00,RUA CONSUELO LEANDRO,"88",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229199396060000001","229","199","396060","00","0001",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",8136.00,7087.00,RUA CHICO FEITOSA,"50",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229197167037000003","229","197","167037","00","0003",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",7195.00,6459.00,RUA MANUEL RODRIGUES SANTIAGO,"88",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"134220200549000058","134","220","200549","00","0058",IT,IPA,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",74.00,73.00,RUA PROF ZEFERINO FERRAZ,"843",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"134220200549000057","134","220","200549","00","0057",IT,IPA,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",75.00,75.00,RUA PROF ZEFERINO FERRAZ,"847",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"134220200549000056","134","220","200549","00","0056",IT,IPA,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",87.00,83.00,RUA PROF ZEFERINO FERRAZ,"851",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"134220200549000055","134","220","200549","00","0055",IT,IPA,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",92.00,88.00,RUA PROF ZEFERINO FERRAZ,"855",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"134220200549000054","134","220","200549","00","0054",IT,IPA,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",82.00,79.00,RUA PROF ZEFERINO FERRAZ,"859",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"114127207365020000","114","127","207365","02","0000",IQ,ITQ,"2",S,S,ZEIS-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,3379.00,RUA LAGOA DO CAMPELO,"66",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"131097752053000270","131","097","752053","00","0270",EM,ERM,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",1174.00,1000.00,RUA MARIA ANGELICA SOARES GOMES,"31",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"131097752053000269","131","097","752053","00","0269",EM,ERM,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",850.00,1000.00,RUA MARIA ANGELICA SOARES GOMES,"47",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"131122238635000103","131","122","238635","00","0103",EM,ERM,"1",S,S,ZEIS-3,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,84.00,RUA GAMBARRA,"12",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"114174000965000099","114","174","000965","00","0099",IQ,CLD,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",83.00,107.00,RUA ACAIACA,"428",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"114174000965000098","114","174","000965","00","0098",IQ,CLD,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",83.00,107.00,RUA ACAIACA,"426",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"114174000965000097","114","174","000965","00","0097",IQ,CLD,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",83.00,107.00,RUA ACAIACA,"424",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"114008046906000056","114","008","046906","00","0056",MP,SMI,"2",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",900.00,1000.00,RUA CECILIA ITER,"429",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"111513144630000123","111","513","144630","00","0123",EM,ERM,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",700.00,817.00,RUA NELIO BATISTA GUIMARAES,"297",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229202396176000012","229","202","396176","00","0012",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,166.00,RUA PEDRO BLOCH,"74",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229202396176000011","229","202","396176","00","0011",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",70.00,116.00,RUA PEDRO BLOCH,"68",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229202396176000010","229","202","396176","00","0010",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",70.00,116.00,RUA PEDRO BLOCH,"64",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229202396176000009","229","202","396176","00","0009",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",70.00,116.00,RUA PEDRO BLOCH,"60",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229202396176000008","229","202","396176","00","0008",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,116.00,RUA PEDRO BLOCH,"54",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229201396184000015","229","201","396184","00","0015",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",70.00,115.00,RUA PETRONIO ROSA DE SANTANA-COLE,"94",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229201396184000014","229","201","396184","00","0014",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",70.00,115.00,RUA PETRONIO ROSA DE SANTANA-COLE,"90",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229201396184000013","229","201","396184","00","0013",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,165.00,RUA PETRONIO ROSA DE SANTANA-COLE,"84",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000003","229","229","494445","00","0003",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,130.00,RUA INES SABINO,"19",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000002","229","229","494445","00","0002",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,130.00,RUA INES SABINO,"15",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"193037012661000032","193","037","012661","00","0032",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",306.00,125.00,RUA ROSEIRA FRANCESA,"17",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"193037012661000031","193","037","012661","00","0031",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",285.00,125.00,RUA ROSEIRA FRANCESA,"17",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"144027719803000059","144","027","719803","00","0059",IQ,JBO,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",248.00,125.00,RUA ANGEJA,"113",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"140150114006000023","140","150","114006","00","0023",MP,VJA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",207.00,140.00,RUA FAVELEIRO,"122",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"138162268976000166","138","162","268976","00","0166",GU,LAJ,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",111.00,162.00,RUA HORACIO QUIROGA,"13",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"134377434027000165","134","377","434027","00","0165",IT,IPA,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",66.00,65.00,TV ESTRELA DA MANHA,"2",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"134377434027000164","134","377","434027","00","0164",IT,IPA,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",71.00,83.00,TV ESTRELA DA MANHA,"2",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"134377434027000163","134","377","434027","00","0163",IT,IPA,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",71.00,83.00,TV ESTRELA DA MANHA,"2",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"131122238635000104","131","122","238635","00","0104",EM,ERM,"1",S,S,ZEIS-3,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,84.00,RUA GAMBARRA,"10",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"139337115428000023","139","337","115428","00","0023",MP,SMI,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,9235.00,AV NORDESTINA,"2872",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"139337115428000022","139","337","115428","00","0022",MP,SMI,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,8797.00,AV NORDESTINA,"2862",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"139337115428000021","139","337","115428","00","0021",MP,SMI,"1",S,S,ZC,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,786.00,AV NORDESTINA,"2740",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"139337115428000020","139","337","115428","00","0020",MP,SMI,"1",S,S,ZC,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",198.00,2339.00,AV NORDESTINA,"2750",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"131097752053000271","131","097","752053","00","0271",EM,ERM,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",1000.00,1000.00,RUA MARIA ANGELICA SOARES GOMES,"109",R,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000030","229","229","494445","00","0030",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,130.00,RUA INES SABINO,"155",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000029","229","229","494445","00","0029",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,130.00,RUA INES SABINO,"149",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000028","229","229","494445","00","0028",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,130.00,RUA INES SABINO,"145",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000027","229","229","494445","00","0027",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,130.00,RUA INES SABINO,"139",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000026","229","229","494445","00","0026",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,130.00,RUA INES SABINO,"135",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000025","229","229","494445","00","0025",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",250.00,130.00,RUA INES SABINO,"129",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000024","229","229","494445","00","0024",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,130.00,RUA INES SABINO,"125",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000023","229","229","494445","00","0023",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",30.00,130.00,RUA INES SABINO,"124",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000022","229","229","494445","00","0022",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,130.00,RUA INES SABINO,"113",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000021","229","229","494445","00","0021",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,130.00,RUA INES SABINO,"109",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000020","229","229","494445","00","0020",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,130.00,RUA INES SABINO,"103",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000008","229","229","494445","00","0008",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,130.00,RUA INES SABINO,"43",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000007","229","229","494445","00","0007",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,130.00,RUA INES SABINO,"39",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000006","229","229","494445","00","0006",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,130.00,RUA INES SABINO,"33",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000005","229","229","494445","00","0005",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,130.00,RUA INES SABINO,"29",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000004","229","229","494445","00","0004",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,130.00,RUA INES SABINO,"21",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229230494445000008","229","230","494445","00","0008",IT,IPA,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,130.00,RUA INES SABINO,"42",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229230494445000007","229","230","494445","00","0007",IT,IPA,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,130.00,RUA INES SABINO,"38",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229230494445000006","229","230","494445","00","0006",IT,IPA,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,130.00,RUA INES SABINO,"32",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229230494445000005","229","230","494445","00","0005",IT,IPA,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,130.00,RUA INES SABINO,"28",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229230494445000004","229","230","494445","00","0004",IT,IPA,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,130.00,RUA INES SABINO,"22",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229230494445000003","229","230","494445","00","0003",IT,IPA,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,130.00,RUA INES SABINO,"18",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229230494445000002","229","230","494445","00","0002",IT,IPA,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",40.00,130.00,RUA INES SABINO,"16",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000039","229","229","494445","00","0039",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",30.00,578.00,RUA INES SABINO,"199",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000038","229","229","494445","00","0038",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",30.00,130.00,RUA INES SABINO,"195",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000037","229","229","494445","00","0037",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",60.00,130.00,RUA INES SABINO,"191",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000036","229","229","494445","00","0036",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,130.00,RUA INES SABINO,"183",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000035","229","229","494445","00","0035",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,130.00,RUA INES SABINO,"183",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000034","229","229","494445","00","0034",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,130.00,RUA INES SABINO,"173",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000033","229","229","494445","00","0033",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,130.00,RUA INES SABINO,"169",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
"229229494445000032","229","229","494445","00","0032",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",60.00,130.00,RUA INES SABINO,"165",,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,LESTE 2
